tabuleiro	tabuleiro: n. board, tabuleiro: n. panel
tabu	tabu: n. taboo
táctica	táctica: n. tactics
táctico	táctico: adj. tactical
tailandês	tailandês: adj. Thai
talento	talento: n. talent, talento: n. wit
talhar	talhar: cut
também não	também não: adv. either, também não: adv. neither
também	também: adv. also, também: adv. as well, também: adv. too
tambor	tambor: n. drum
tampa	tampa: n.f. cap, tampa: n. lid, tampa: n.f. plug
tampouco	tampouco: adv. neither
tanque	tanque: n. tank
tanto	tanto: adv. so much
tão	tão: preadv. as, tão: preadv. just as, tão: preadv. so
tapete	tapete: n.m. carpet
tarde	tarde: n. afternoon, tarde: adv. late
tarefa	tarefa: n. task, tarefa: n. undertaking
tarifa	tarifa: n. price, tarifa: n. rate
tática	tática: n. tactics
tático	tático: adj. tactical
táxi	táxi: n. taxi
teatral	teatral: adj. theatrical
teatro	teatro: n. drama, teatro: n. theater, teatro: n. theatre
tecer	tecer: knit
tecido	tecido: n. fabric, tecido: n. tissue
tecla	tecla: n. key
tecnicamente	tecnicamente: adv. technically
técnico	técnico: n. technician, técnico: adj. technical
tecnológico	tecnológico: adj. technological
teia de aranha	teia de aranha: n. cobweb, teia de aranha: n. web
tela	tela: n. canvas, tela: n. cloth, tela: n. display, tela: n. screen
telecomunicação	telecomunicação: n. telecommunication
telefone	telefone: n. phone, telefone: n. telephone
telefónico	telefónico: adj. telephonic
telefônico	telefônico: adj. telephonic
telescópio	telescópio: n. telescope
televisão	televisão: n. television
tema	tema: n. subject, tema: n. theme, tema: n. topic
temático	temático: adj. thematic
temer	temer: fear
temível	temível: adj. fearsome
temperatura	temperatura: n. temperature
templo	templo: n. temple
temporada	temporada: n. season
temporão	temporão: adj. early
temporariamente	temporariamente: adv. temporarily
tempo	tempo: n.m.ND. time, tempo: n.m.pl. time, tempo: n.m.sg. time, tempo: n.m.ND. weather, tempo: n.m.pl. weather, tempo: n.m.sg. weather
tencionar	tencionar: project
tendência	tendência: n. tendency, tendência: n. trend
tender	tender: tend
tenista	tenista: n. tennist
tênis	tênis: n. tennis, tênis: n. tennis
tenro	tenro: adj. tender
tensão	tensão: n. strain, tensão: n. stress, tensão: n. tension
tenso	tenso: adj.f. taut, tenso: adj.GD. taut, tenso: adj.m. taut
tentar	tentar: attempt, tentar: tempt, tentar: try
tentativa	tentativa: n.f. attempt, tentativa: n.f. bid
teoricamente	teoricamente: adv. theoretically
terapêutico	terapêutico: adj. remedial, terapêutico: adj. therapeutic
terapia	terapia: n. therapy
terça-feira	terça-feira: n.f.ND. Tuesday, terça-feira: n.f.sg. Tuesday, terça-feira: n.f.pl. Tuesday
terço	terço: n. third
ter de	ter de: vbmod. have to
térmico	térmico: adj. thermal
terminal	terminal: n.m. terminal, terminal: adj. terminal
terminar	terminar: finish
término	término: n. term
termo	termo: n. term
terno	terno: adj. tender
ter que	ter que: vbmod. have to
terramoto	terramoto: n. earthquake
terra	terra: n. earth, terra: n. floor, terra: n. ground, terra: n. land, terra: n. soil
terremoto	terremoto: n. earthquake
terreno	terreno: n. terrain
terrestre	terrestre: adj. terrestrial
territorial	territorial: adj. territorial
território	território: n. territory
terrível	terrível: adj. awful, terrível: adj. dreadful, terrível: adj. terrible
terrorismo	terrorismo: n. terrorism
terrorista	terrorista: n. terrorist, terrorista: adj. terrorist
terror	terror: n. terror
ter	ter: vbhaver. have, ter: have, ter: have got, ter: have got
tese	tese: n.f. thesis
tesouro	tesouro: n. treasure
testar	testar: test, testar: try
testemunha	testemunha: n.f. witness
teste	teste: n.m. flowerpot, teste: n.m. pot, teste: n.m. proof, teste: n.m. test
teto	teto: n. ceiling, teto: n. roof
teu	teu: det. your, teu: adj. yours
tevê	tevê: n. television
têxtil	têxtil: adj. textile
texto	texto: n. text
tigre	tigre: n. tiger
tijolo	tijolo: n. brick
timão	timão: n. rudder
time	time: n. team
timidamente	timidamente: adv. shyly
tímido	tímido: adj. shy
tinta	tinta: n. ink
tinzaparina sódica	tinzaparina sódica: n.f. tinzaparin sodium
tinzaparina	tinzaparina: n.f. tinzaparin
tio	tio: n.f. aunt, tio: n.m. uncle
tipicamente	tipicamente: adv. typically
tipo	tipo: n.m. type, tipo: n.m.sg. type
tirano	tirano: n. tyrant
tiro	tiro: n. shot
titular	titular: n.mf. holder, titular: entitle, titular: title
título	título: n. degree, título: n. title
tocar	tocar: play, tocar: touch
todo mundo	todo mundo: prn. everybody, todo mundo: prn. everyone
todo	todo: predet. all, todo: predet. all
tolerar	tolerar: tolerate
tolice	tolice: n. foolishness
tomar	tomar: take
tom	tom: n. key, tom: n. pitch, tom: n. tone
tonelada	tonelada: n. ton, tonelada: n. tonne
tonto	tonto: adj.GD. foolish, tonto: adj. silly
tontura	tontura: n. foolishness
torcer	torcer: curve, torcer: twist
tormenta	tormenta: n. storm
tornar	tornar: do
torneio	torneio: n. tournament
tornozelo	tornozelo: n. ankle
torrencial	torrencial: adj. torrential
torrente	torrente: n.f. torrent
torre	torre: n. tower
torturar	torturar: torture
tortura	tortura: n. torture
tosse	tosse: n.f.pl. cough, tosse: n.f.sg. cough, tosse: n.f.sg. cough, tosse: n.f.pl. cough, tosse: n.f.sg. cough, tosse: n.f.pl. cough, tosse: n.f.sg. cough, tosse: n.f.sg. coughing
totalidade	totalidade: n. whole
totalmente	totalmente: adv. hopelessly, totalmente: adv. totally
total	total: n. total, total: adj. total
tóxico	tóxico: adj. toxic
toxina	toxina: n. toxin
trabalhador	trabalhador: n. worker
trabalhar	trabalhar: work
trabalhista	trabalhista: adj. labour, trabalhista: adj. occupational
trabalho	trabalho: n.m. job, trabalho: n.m. labor, trabalho: n.m. labour, trabalho: n.m. work
tradição	tradição: n. tradition
tradicionalmente	tradicionalmente: adv. traditionally
tradicional	tradicional: adj. traditional
tradução	tradução: n. translation
tradutor	tradutor: n. translator
traduzir	traduzir: translate
tráfego	tráfego: n. traffic
traficante	traficante: n. trafficker
tráfico	tráfico: n. traffic, tráfico: n. trafficking
tragédia	tragédia: n. tragedy
trágico	trágico: adj. tragic
traição	traição: n. betrayal
trajectória	trajectória: n. path
trajetória	trajetória: n. path
traje	traje: n. dress, traje: n. suit
tramitar	tramitar: transact
tranquilizar	tranquilizar: reassure
tranqüilizar	tranqüilizar: reassure
tranquilo	tranquilo: adj. calm
transação	transação: n. transaction
transacção	transacção: n. transaction
transferência	transferência: n. transfer
transformação	transformação: n. transformation
transformar	transformar: transform
transição	transição: n. transition
trânsito	trânsito: n. traffic
transladar	transladar: move
transmissão	transmissão: n. transmission
transmitir	transmitir: convey, transmitir: transmit
transparência	transparência: n. transparency
transparente	transparente: adj. transparent
transplantar	transplantar: transplant
transportar	transportar: convey, transportar: transport
transporte	transporte: n. carriage, transporte: n. transport, transporte: n. transportation
trasladar	trasladar: move
trás	trás: pr. after
tratado	tratado: n. treaty
tratamento	tratamento: n. treatment
tratar	tratar: deal, tratar: deal with, tratar: treat
trato	trato: n. deal
trazer	trazer: bring, trazer: carry, trazer: take, trazer: wear
trégua	trégua: n. truce
treinador	treinador: n. coach, treinador: n. trainer
treinamento	treinamento: n. training
treinar	treinar: train
treino	treino: n. training
tremer	tremer: shiver, tremer: tremble
tremor	tremor: n. tremor
trem	trem: n. train
treze	treze: num. thirteen
tribo	tribo: n. tribe
tribunal	tribunal: n. court
tributo	tributo: n. tribute
trigo	trigo: n. wheat
trimestral	trimestral: adj. quarterly
trimestre	trimestre: n. quarter
tripulação	tripulação: n. crew
tripulante	tripulante: n. crewman
tristemente	tristemente: adv. sadly
triste	triste: adj.mf. sad
triunfo	triunfo: n. triumph
trocar	trocar: exchange
troca	troca: n.f. change, troca: n.f. refill, troca: n.f. spare
troféu	troféu: n. trophy
tronco	tronco: n. trunk
trono	trono: n. throne
tropa	tropa: n. troop
tropical	tropical: adj. tropical
truque	truque: n. trick
t-shirt	t-shirt: n. t-shirt
tudo	tudo: prn. all, tudo: prn. everything
tumba	tumba: n. grave
tumor	tumor: n. tumor
túnel	túnel: n. tunnel
turco	turco: n. Turkish, turco: adj. Turkish
turismo	turismo: n. tourism
turista	turista: n. tourist
turno	turno: n. lathe, turno: n. shift, turno: n. turn
ultimamente	ultimamente: adv. lately
último	último: adj. last, último: adj. latter
umbilical	umbilical: adj. umbilical
umbral	umbral: n. threshold
úmido	úmido: adj. humid
um	um: det. a, um: det. a, um: det. some, um: prn. one
unânime	unânime: adj. unanimous
unanimidade	unanimidade: n. unanimity
unha	unha: n. nail
união	união: n. union
unicamente	unicamente: adv. only
único	único: adj. only, único: adj. unique
unidade	unidade: n. unit, unidade: n. unity
unificar	unificar: unify
unilateralmente	unilateralmente: adv. unilaterally
unilateral	unilateral: adj. unilateral
unir	unir: join, unir: unite
universal	universal: adj. universal
universidade	universidade: n. college, universidade: n. university
universitário	universitário: adj. college, universitário: adj. university
universo	universo: n. universe
urânio	urânio: n. uranium
urbano	urbano: adj. urban
urgência	urgência: n. urgency
urgentemente	urgentemente: adv. urgently
urgente	urgente: adj. urgent
urina	urina: n. urine
urna	urna: n. urn
usar	usar: use
usina	usina: n. factory
uso	uso: n. usage, uso: n. use
usuário	usuário: n. user
utente	utente: n.mf. user
utilidade	utilidade: n. utility
utilização	utilização: n. utilization
utilizar	utilizar: use
útil	útil: adj. helpful, útil: adj. useful
vaca	vaca: n. cow
vacilar	vacilar: hesitate
vacina	vacina: n. vaccine
vaga	vaga: n. vacancy
vaidade	vaidade: n. vanity
valenciano	valenciano: adj. Valencian
valente	valente: adj.mf. brave
valer	valer: be worth, valer: cost
vale	vale: n.m. valley
válido	válido: adj. valid
valioso	valioso: adj. valuable
valoração	valoração: n. assessment
valorizar	valorizar: appraise, valorizar: rate, valorizar: value
valor	valor: n. courage, valor: n. value, valor: n. worth
vantagem	vantagem: n.f. advantage, vantagem: n.f. asset, vantagem: n.f. lead
vão	vão: adj. futile
vapor	vapor: n. steam
varão	varão: n. man
variação	variação: n. variation
variar	variar: vary
vário	vário: det. several, vário: det. several, vário: det. various
varrer	varrer: sweep
vasto	vasto: adj. vast
vau	vau: n. driveway
vazio	vazio: n. gap, vazio: adj. empty, vazio: adj. hollow
veículo	veículo: n. vehicle
vela	vela: n. candle, vela: n. sail
velho	velho: adj. old
velocidade	velocidade: n. speed, velocidade: n. velocity
vencer	vencer: overcome
venda	venda: n. sale
vender	vender: sell
veneno	veneno: n. poison
vento	vento: n. wind
verão	verão: n. summer
verbal	verbal: adj. verbal
verba	verba: n.f. budget, verba: n.f. estimate
verbo	verbo: n. verb
verdadeiramente	verdadeiramente: adv. truly
verdadeiro	verdadeiro: adj. true, verdadeiro: adj.f. true, verdadeiro: adj.m. true
verdade	verdade: n. truth
verde	verde: adj.mf. green, verde: adj.mf. unripe
verdugo	verdugo: n. hangman
vereador	vereador: n. councillor
veredicto	veredicto: n. verdict
vergonha	vergonha: n. embarrassment, vergonha: n. shame
vermelho	vermelho: adj. red
verme	verme: n.m. worm
versão	versão: n. release, versão: n. version
verso	verso: n. verse
vertente	vertente: n.f. slope
verter	verter: dump, verter: pour, verter: tip
verticalmente	verticalmente: adv. vertically
vertical	vertical: adj. vertical
vertigem	vertigem: n. vertigo
ver	ver: see, ver: view
véspera	véspera: n. sunset
vestido	vestido: n. costume, vestido: n. dress, vestido: n. suit
vestir	vestir: dress
veterano	veterano: n. veteran
vez	vez: n. time
viagem	viagem: n.f. journey, viagem: n.f. travel, viagem: n.f. trip
viajante	viajante: n.mf. traveller
viajar	viajar: travel
viatura	viatura: n. vehicle
via	via: n. railway, via: n. road
vice-presidente	vice-presidente: n. vice-president, vice-presidente: n. vice president
vice-versa	vice-versa: adv. vice versa
vício	vício: n. vice
vida	vida: n. life
vídeo	vídeo: n. video
vidro	vidro: n. glass
vigente	vigente: adj. valid
vigiar	vigiar: watch
vigilância	vigilância: n. surveillance
vigilante	vigilante: n. watchdog
vigor	vigor: n. vigour
vínculo	vínculo: n. bond, vínculo: n. tie
vingança	vingança: n. revenge
vingar	vingar: avenge
vinho	vinho: n. wine
violação	violação: n. rape
violência	violência: n. violence
violento	violento: adj. violent
virar	virar: upset
virtualmente	virtualmente: adv. virtually
virtual	virtual: adj. virtual
virtude	virtude: n. virtue
vírus	vírus: n. virus, vírus: n. virus
vir	vir: come
visão	visão: n. vision
visar	visar: pretend
visibilidade	visibilidade: n. visibility
visitante	visitante: n. visitor
visitar	visitar: visit
visita	visita: n. tour, visita: n. visit
visivelmente	visivelmente: adv. visibly
visível	visível: adj. visible
vista	vista: n. hearing, vista: n. sight, vista: n. view
visto	visto: n.m. visa
visual	visual: adj. visual
vital	vital: adj. vital
vítima	vítima: n. victim
vitória	vitória: n. victory
viúvo	viúvo: n. widower
viver	viver: live
vivo	vivo: adj. alive, vivo: adj. lively
vizinho	vizinho: n. neighbour, vizinho: adj. neighbouring
voar	voar: fly
vocação	vocação: n. vocation
vocal	vocal: adj. vocal
vogal	vogal: n. vowel
volante	volante: n. wheel
voltar	voltar: come back, voltar: give back, voltar: go back, voltar: send back
volta	volta: n. turn
volume	volume: n. discharge, volume: n. volume
vontade	vontade: n. will
vôo	vôo: n. flight
voo	voo: n. flight, voo: n. flying
vosso	vosso: det. your, vosso: adj.pos.m.sg. yours, vosso: adj.pos.f.sg. yours, vosso: adj.pos.m.pl. yours, vosso: adj.pos.f.pl. yours
